Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux)
20240212124017,0.0036799344,1027.1398,29.257254,38.37301,30366.572
20240212125017,0.0036799344,1027.092,29.229462,38.51372,27126.725
20240212130017,-0.0023434395,1026.8468,27.236017,38.52326,17173.367
20240212131017,-0.0023434395,1026.7332,26.75893,39.5053,14902.671
20240212132017,-0.0023434395,1026.6127,26.634731,39.954357,13031.678
20240212133017,-0.0023434395,1026.4698,26.457785,40.330994,14471.543
20240212134017,-0.022728385,1026.3093,22.811985,45.16074,5974.6226
20240212135017,-0.022728385,1026.3,22.738026,45.388786,6012.142
20240212140017,-0.022670047,1026.2465,22.267523,46.601494,6547.2476
20240212141017,-0.022670047,1026.2089,21.906645,47.47368,4815.586
20240212142017,-0.022670047,1026.1615,21.781696,48.155758,2114.0574
20240212143017,-0.022670047,1026.06,21.618666,48.70943,2246.85
20240212144017,-0.011674014,1025.9974,20.362091,50.633472,1871.5676
20240212145017,-0.011674014,1025.9926,20.31708,50.833286,1582.4829
20240212150017,-0.017933223,1025.9872,20.202465,51.81521,1286.8787
20240212151017,-0.017933223,1025.9905,19.927708,52.482014,826.5479
20240212152017,-0.017933223,1025.9653,19.866367,52.530727,775.9772
20240212153017,-0.017933223,1025.943,19.804466,52.643764,238.02338
20240212154017,-0.028120773,1026.0472,19.34617,54.580936,2663.1797
20240212155017,-0.028120773,1026.0745,19.343826,54.821186,2396.9148
20240212160017,-0.03365628,1026.1315,18.776308,56.109997,1353.6414
20240212161017,-0.03365628,1026.1672,18.610657,56.556244,909.7128
20240212162017,-0.03365628,1026.2338,18.51258,57.0815,958.9126
20240212163017,-0.03365628,1026.2513,18.451462,57.504944,599.54034
20240212164017,-0.020748911,1026.698,18.399323,57.52814,174.5064
20240212165017,-0.020748911,1026.717,18.34771,57.75196,458.72226
20240228090017,-0.018696891,1021.71497,38.561794,53.19383,83157.99
20240228091017,-0.018696891,1021.64746,39.066097,51.523186,82950.04
20240228092017,-0.018696891,1021.5991,39.705467,49.85133,87443.59
20240228093017,-0.018696891,1021.53436,40.07241,48.60441,88913.35
20240228094017,0.015952395,1021.00653,39.957096,45.879192,77601.19
20240228095017,0.015952395,1020.9667,39.956215,45.405724,88196.03
20240228100017,0.021574324,1020.94305,40.605255,43.37756,97457.15
20240228101017,0.021574324,1020.0912,40.333305,43.692863,94824.99
20240228102017,0.021574324,1020.6456,40.29918,43.36462,92279.055
20240228103017,0.021574324,1020.4621,40.149025,43.07647,92425.266
20240228104017,0.050176926,1020.4245,42.05858,37.994972,85276.1
20240228105017,0.050176926,1020.3417,41.899887,37.893627,83029.875
20240228110017,0.05545555,1020.1238,42.32455,37.475643,88716.945
20240228111017,0.05545555,1019.93896,41.89381,38.057003,84682.78
20240228112017,0.05545555,1019.7552,41.698975,38.446945,81852.48
20240228113017,0.05545555,1019.5616,41.239002,38.749203,78960.43
20240228114017,0.041766685,1019.20245,43.061558,35.85123,76949.8
20240228115017,0.041766685,1019.1155,42.747444,36.07667,75951.29
20240228120017,0.04213045,1018.9854,42.862366,36.404068,68851.08
20240228121017,0.04213045,1018.8253,42.36313,37.186855,61479.82
20240228122017,0.04213045,1018.68726,41.862007,38.146816,48606.664
20240228123017,0.04213045,1018.5434,41.173946,38.88588,34577.383
20240228124017,0.030824754,1017.8438,39.08429,40.45522,46299.94
20240228125017,0.030824754,1017.7666,38.748405,40.86282,44261.047
20240228130017,0.030824754,1017.386,36.066734,43.047604,39677.195
20240228131017,0.030824754,1017.2389,35.492825,43.84418,35083.71
20240228132017,0.030824754,1017.1177,35.034946,45.285416,31521.342
20240228133017,0.030824754,1016.9986,34.60563,46.094482,29189.264
20240228134017,0.05116889,1016.4573,30.19163,51.529465,26835.527
20240228135017,0.05116889,1016.42236,30.02303,52.127407,25077.188
20240228140017,0.051041923,1016.2631,29.1512,54.025593,24718.334
20240228141017,0.051041923,1016.23206,28.864964,54.945293,20944.652
20240228142017,0.051041923,1016.15234,28.58663,56.057945,20363.621
20240228143017,0.051041923,1016.0379,28.29638,57.007107,19484.363
20240228144017,-0.0101077305,1015.7062,25.917818,59.840084,10901.434
20240228145017,-0.0101077305,1015.69507,25.787643,60.577347,10389.683
20240228150017,-0.011748124,1015.7382,25.609543,61.7875,9245.472
20240228151017,-0.011748124,1015.73193,25.307455,62.222183,9051.539
20240228152017,-0.011748124,1015.7114,25.081766,62.90808,7706.947
20240228153017,-0.011748124,1015.66455,24.883865,63.424454,7542.175
20240228154017,-0.017348247,1015.8917,23.477556,67.84643,3674.5762
20240228155017,-0.017348247,1015.907,23.383732,68.287155,3106.8828
20240228160017,-0.01755453,1015.9714,22.685259,69.67102,3091.0098
20240228161017,-0.01755453,1015.9982,22.465715,70.072784,2389.1814
20240228162017,-0.01755453,1016.06866,22.249975,70.955505,2191.5015
20240228163017,-0.01755453,1016.0651,22.173107,71.37869,1838.6099
20240228164017,-0.0159153,1017.2475,20.967428,79.30214,1470.2134
20240228165017,-0.0159153,1016.6234,20.888485,79.8932,1422.5083
20240406090017,-0.03866331,1017.0101,24.872614,99.142914,15526.857
20240406091017,-0.03866331,1016.92694,25.269981,98.72744,21764.676
20240406092017,-0.03866331,1017.00287,25.758926,95.97692,28640.627
20240406093017,-0.03866331,1017.04584,25.920086,94.715515,30418.234
20240406094017,-0.024845017,1016.6134,30.765965,88.29036,25824.912
20240406095017,-0.024845017,1016.58826,30.998066,87.34045,26601.586
20240406100017,-0.021104302,1016.5695,32.23704,83.04444,30081.299
20240406101017,-0.021104302,1016.5001,32.593163,81.87508,36028.223
20240406102017,-0.021104302,1016.4358,32.912636,79.05877,35534.633
20240406103017,-0.021104302,1016.374,33.00689,78.448784,32824.75
20240406104017,-0.0043556383,1016.1223,32.51295,78.34824,27003.078
20240406105017,-0.0043556383,1016.0589,32.586155,77.81766,31070.482
20240406110017,-5.922877e-05,1015.91504,32.086388,75.97952,24938.93
20240406111017,-5.922877e-05,1015.8042,32.056736,75.99271,26751.238
20240406112017,-5.922877e-05,1015.7081,32.12317,75.56519,26057.812
20240406113017,-5.922877e-05,1015.63214,31.739862,75.821075,20822.59
20240406114017,-0.003868289,1015.4858,27.095243,83.47425,9100.798
20240406115017,-0.003868289,1015.4305,27.081104,83.43343,8478.365
20240406120017,-0.0038439648,1015.2786,26.66309,85.13538,8489.847
20240406121017,-0.0038439648,1015.1995,26.608126,85.19356,8021.8174
20240406122017,-0.0038439648,1015.14215,26.636099,85.64801,6794.852
20240406123017,-0.0038439648,1015.0846,26.553507,85.81852,6848.9116
20240406124017,0.0052929604,1014.79034,24.7875,94.97118,7081.849
20240406125017,0.0052929604,1014.7586,24.758684,95.04358,6161.8105
20240406130017,0.0052929604,1014.5353,24.637026,95.91534,5904.5293
20240406131017,0.0052929604,1014.4673,24.58467,96.066475,5938.641
20240406132017,0.0052929604,1014.45374,24.566185,96.17659,6148.7837
20240406133017,0.0052929604,1014.41376,24.526064,96.40971,5879.918
20240406134017,-0.005131346,1013.96045,23.627485,98.32692,4233.6562
20240406135017,-0.005131346,1013.9313,23.582272,98.5502,3727.8816
20240406140017,-0.0043253447,1013.8397,23.478403,99.00448,3499.001
20240406141017,-0.0043253447,1013.8175,23.375792,99.26185,3566.6946
20240406142017,-0.0043253447,1013.8051,23.356947,99.431015,4043.2893
20240406143017,-0.0043253447,1013.7777,23.297739,99.56166,3563.2205
20240406144017,-0.0062097074,1013.78595,22.996235,99.5785,4362.1113
20240406145017,-0.0062097074,1013.7987,22.968662,99.726875,3998.9187
20240406150017,-0.0047456753,1013.7368,22.812414,99.9835,3628.142
20240406151017,-0.0047456753,1013.705,22.707287,100.13179,3843.1606
20240406152017,-0.0047456753,1013.744,22.700626,100.374084,3768.1792
20240406153017,-0.0047456753,1013.7698,22.647364,100.54513,3585.5188
20240406154017,-0.018618753,1013.35016,23.333746,99.44437,5192.2456
20240406155017,-0.018618753,1013.36835,23.33292,99.683075,4628.1826
20240406160017,-0.020246552,1013.36945,23.189962,100.044426,4442.2793
20240406161017,-0.020246552,1013.3585,23.11587,100.18714,3931.2688
20240406162017,-0.020246552,1013.40814,23.048748,100.34748,3684.049
20240406163017,-0.020246552,1013.4562,23.051794,100.61769,3895.552
20240406164017,-0.020126512,1013.34283,23.482698,99.74051,3545.456
20240406165017,-0.020126512,1013.3628,23.47225,99.670235,2916.699
20240408090017,-0.025968762,1011.834,37.493813,56.456276,20280.412
20240408091017,-0.025968762,1011.8043,37.657047,56.15685,22170.43
20240408092017,-0.025968762,1011.77795,38.191883,55.75723,24778.322
20240408093017,-0.025968762,1011.7602,38.41506,55.544052,27653.648
20240408094017,-0.015350539,1012.1768,35.26509,61.08666,27891.012
20240408095017,-0.015350539,1012.13666,35.23978,61.22662,29537.924
20240408100017,-0.011602305,1012.1486,35.97452,60.572826,29996.115
20240408101017,-0.011602305,1012.09436,35.874275,60.508812,31796.422
20240408102017,-0.011602305,1012.06024,35.87793,60.995632,32078.469
20240408103017,-0.011602305,1012.00586,35.75369,61.282055,30851.232
20240408104017,0.018414771,1012.0073,38.38831,56.28885,46959.35
20240408105017,0.018414771,1011.9386,38.28003,56.102234,49137.37
20240408110017,0.019955,1011.96216,39.353256,55.98047,75570.37
20240408111017,0.019955,1011.87524,39.4025,54.281258,78014.31
20240408112017,0.019955,1011.80206,39.2008,54.460644,73783.234
20240408113017,0.019955,1011.7357,38.810795,55.118958,62053.844
20240408114017,0.059767604,1011.7205,37.63614,53.513874,45137.03
20240408115017,0.059767604,1011.6403,37.521927,53.900543,45052.754
20240408120017,0.06013137,1011.4427,37.84579,54.453186,48666.613
20240408121017,0.06013137,1011.3604,37.704353,55.01556,48436.934
20240408122017,0.06013137,1011.27295,37.539948,55.376312,50774.695
20240408123017,0.06013137,1011.2012,37.18641,56.06429,46706.668
20240408124017,0.02027234,1010.9016,39.426476,50.33448,51210.758
20240408125017,0.02027234,1010.8416,39.408722,50.79112,47012.324
20240408130017,0.02027234,1010.554,38.34366,51.856594,45611.082
20240408131017,0.02027234,1010.4767,38.158302,52.562115,50985.344
20240408132017,0.02027234,1010.36304,37.977978,53.869247,47282.566
20240408133017,0.02027234,1010.2809,37.620426,54.604187,40338.914
20240408134017,0.01806781,1009.9431,34.98337,59.036724,31140.791
20240408135017,0.02012058,1009.8952,34.77776,59.70282,30656.057
20240408140017,0.018160347,1009.8497,33.22447,64.80664,22293.932
20240408141017,0.018160347,1009.81177,32.883743,66.00343,22517.748
20240408142017,0.018160347,1009.75006,32.424965,67.38906,20359.314
20240408143017,0.018160347,1009.70074,32.186768,68.46589,18970.434
20240408144017,0.032916747,1009.4814,30.583553,71.75659,15383.242
20240408145017,0.032916747,1009.4629,30.397627,72.45182,14836.509
20240408150017,0.033730567,1009.4178,29.835266,73.73952,13052.427
20240408151017,0.033730567,1009.4011,29.612652,74.70627,13322.156
20240408152017,0.033730567,1009.402,29.382675,75.251144,11161.88
20240408153017,0.033730567,1009.3786,29.227812,76.05039,10275.406
20240408154017,0.010339913,1009.2991,29.340036,77.27125,11155.261
20240408155017,0.010339913,1009.29486,29.240889,77.96821,10299.734
20240408160017,0.009188738,1009.2907,28.800215,78.09051,10776.467
20240408161017,0.009188738,1009.31683,28.551039,78.91208,9965.771
20240408162017,0.009188738,1009.3596,28.240345,79.79873,8999.255
20240408163017,0.009188738,1009.38226,28.069412,80.56856,7507.683
20240408164017,0.020528287,1009.93445,27.900618,79.463066,7157.2124
20240408165017,0.020528287,1009.9339,27.755545,80.13653,6246.904
20240409090017,-0.025968447,1018.25494,19.637707,100.20922,2514.9778
20240409091017,-0.025968447,1018.1316,19.639116,100.099815,3110.1526
20240409092017,-0.025968447,1018.28705,19.716543,99.64821,3924.7136
20240409093017,-0.025968447,1018.32294,19.746233,99.54811,4423.232
20240409094017,-0.023968555,1018.38055,19.888489,99.94006,4204.1377
20240409095017,-0.023968555,1018.3846,19.91806,99.89564,4237.9746
20240409100017,-0.020704238,1018.41644,20.086231,99.45076,3186.6118
20240409101017,-0.020704238,1018.37244,20.127626,98.9073,3130.388
20240409102017,-0.020704238,1018.40027,20.128805,98.78978,4384.5234
20240409103017,-0.020704238,1018.38434,20.147066,98.726425,5474.8306
20240409104017,0.0021905175,1018.3391,21.29108,98.51581,9611.893
20240409105017,0.0021905175,1018.3261,21.285128,98.48913,8697.727
20240409110017,0.007017297,1018.4102,21.33965,97.80209,9340.0
20240409111017,0.007017297,1018.35065,21.318674,97.76247,10008.182
20240409112017,0.007017297,1018.3098,21.344707,97.511986,10469.211
20240409113017,0.007017297,1018.2699,21.295818,97.55619,10873.101
20240409114017,-0.013588323,1018.44006,22.344835,91.34553,9010.443
20240409115017,-0.013588323,1018.41406,22.339128,91.394104,9767.795
20240409120017,-0.014669173,1018.2296,22.336214,90.32429,10423.227
20240409121017,-0.014669173,1018.1614,22.327381,90.36259,10057.411
20240409122017,-0.014669173,1018.11926,22.349197,90.27993,10541.489
20240409123017,-0.014669173,1018.073,22.290367,90.3336,10541.997
20240409124017,-0.026394162,1017.91895,22.639679,86.18903,11581.076
20240409125017,-0.026394162,1017.8915,22.64387,86.24468,11820.185
20240409130017,-0.026394162,1017.8847,22.693409,85.48906,11777.407
20240409131017,-0.026394162,1017.7964,22.669672,85.57537,11052.149
20240409132017,-0.026394162,1017.7684,22.647303,85.51242,11379.162
20240409133017,-0.026394162,1017.7278,22.594046,85.49295,11683.222
20240409134017,0.0051845857,1017.7444,23.273302,81.42618,13105.726
20240409135017,0.0051845857,1017.7154,23.212315,81.57421,12751.051
20240409140017,0.0055241794,1017.6689,23.202316,81.20061,12794.978
20240409141017,0.0055241794,1017.604,23.130268,81.32167,11843.539
20240409142017,0.0055241794,1017.60944,23.079996,81.454506,12531.944
20240409143017,0.0055241794,1017.57544,23.007563,81.64321,13465.541
20240409144017,0.036646415,1017.6315,22.855537,81.94497,9931.457
20240409145017,0.038699176,1017.62866,22.823765,81.995094,9324.8545
20240409150017,0.036765028,1017.6776,22.712688,82.55601,9434.37
20240409151017,0.036765028,1017.6458,22.703728,82.66245,9739.955
20240409152017,0.036765028,1017.6602,22.705015,82.812096,9480.479
20240409153017,0.036765028,1017.658,22.609018,83.00906,7850.5024
20240409154017,0.025610741,1017.765,22.438078,81.21393,6458.6875
20240409155017,0.025610741,1017.77386,22.372448,81.3262,6426.2944
20240409160017,0.026429847,1017.83405,22.18683,80.98329,6242.832
20240409161017,0.026429847,1017.86273,22.102646,81.458374,5383.252
20240409162017,0.026429847,1017.9404,21.96082,81.467606,4872.5537
20240409163017,0.026429847,1017.97235,21.896812,81.89005,4421.324
20240409164017,0.024130512,1017.9304,21.721922,82.500854,2677.2278
20240409165017,0.024130512,1017.95026,21.63226,82.516594,2290.0835
20240615090017,0.030340498,1005.0245,54.44925,32.94511,64824.06
20240615091017,0.030340498,1004.97485,54.05716,33.209625,66332.5
20240615092017,0.030340498,1004.92706,53.890396,33.81959,67742.53
20240615093017,0.030340498,1004.89667,53.593292,33.979618,64122.016
20240615094017,0.033264592,1004.96576,50.22306,36.744595,60624.906
20240615095017,0.033264592,1004.9233,50.149914,36.827805,72297.54
20240615100017,0.036275003,1004.89276,50.42415,36.13222,76788.22
20240615101017,0.036275003,1004.84064,49.83197,36.403534,68883.375
20240615102017,0.036275003,1004.78296,49.617874,37.341038,61638.098
20240615103017,0.036275003,1004.73004,49.04729,38.47414,64029.957
20240615104017,0.03630221,1004.8174,52.34538,34.52758,61695.062
20240615105017,0.03630221,1004.7596,52.15665,34.785015,66774.805
20240615110017,0.037147317,1004.7523,52.546555,34.32534,77726.914
20240615111017,0.037147317,1004.67267,52.30131,34.32631,78926.42
20240615112017,0.037147317,1004.6044,51.97796,34.926815,77683.92
20240615113017,0.037147317,1004.5308,51.40726,35.801186,78030.53
20240615114017,0.031728234,1004.5769,51.003178,34.55217,79136.875
20240615115017,0.031728234,1004.5226,50.976994,34.738407,78869.02
20240615120017,0.032092,1004.3473,50.12089,35.917137,58085.97
20240615121017,0.032092,1004.2778,49.76354,37.30591,61553.89
20240615122017,0.032092,1004.2156,49.45269,37.96699,59467.668
20240615123017,0.032092,1004.14325,49.198257,39.13926,56877.63
20240615124017,0.026462464,1004.4641,50.102474,37.770878,66838.53
20240615125017,0.026462464,1004.41016,50.019104,38.04746,63756.426
20240615130017,0.028000114,1004.4304,49.938606,37.52933,54708.05
20240615131017,0.028000114,1004.3658,49.459953,39.00664,55837.42
20240615132017,0.028000114,1004.30597,49.04548,39.917896,55931.402
20240615133017,0.028000114,1004.2356,48.69514,40.994125,54281.137
20240615134017,0.03645085,1004.37573,46.428905,43.515427,37970.453
20240615135017,0.03645085,1004.33295,46.301422,43.876007,36380.2
20240615140017,0.03976603,1004.3254,43.542953,46.46652,30589.31
20240615141017,0.03976603,1004.27136,42.365997,50.0818,22425.273
20240615142017,0.03976603,1004.2271,39.01202,53.833607,15896.551
20240615143017,0.03976603,1004.1761,37.69122,57.454514,14095.2295
20240615144017,0.039312065,1004.254,35.749935,65.32631,9951.803
20240615145017,0.039312065,1004.2358,35.513268,65.72961,8552.312
20240615150017,0.039141223,1004.2095,34.695766,71.10306,8045.7705
20240615151017,0.039141223,1004.1939,34.293865,72.111984,7658.9297
20240615152017,0.039141223,1004.1669,33.820217,73.43942,7456.2495
20240615153017,0.039141223,1004.1338,33.2531,74.9022,7077.573
20240615154017,0.06258582,1004.26514,33.191956,77.93762,7086.835
20240615155017,0.06258582,1004.2527,32.972977,78.39418,6825.2925
20240615160017,0.0614716,1004.4347,33.096172,78.32424,5838.089
20240615161017,0.0614716,1004.3318,32.848648,79.05244,6097.803
20240615162017,0.0614716,1004.37665,32.45354,80.05031,6380.069
20240615163017,0.0614716,1004.3784,31.927279,80.93569,5765.6997
20240615164017,0.035302553,1004.3942,32.412567,81.21632,4138.6113
20240615165017,0.035302553,1004.3985,32.249973,81.592636,4538.002
20240617090017,-0.005621315,1008.2711,32.463596,89.79429,12053.116
20240617091017,-0.005621315,1008.2632,32.474197,88.894554,14711.881
